"IDE_VENTA","IDE_PEDIDO","IDE_CLIENTE","IDE_FECHA","IDE_PRODUCTO","IDE_VENDEDOR","NUM_PRECIO_NETO"
9170,11001,996,"2014-10-11","PRO16",1,1.0
9169,11000,995,"2014-10-06","PRO16",1,1.0
9168,10999,994,"2014-09-29","PRO16",1,1.0
9167,10996,991,"2014-09-08","PRO16",1,1.0
9166,10995,990,"2014-07-21","PRO16",1,1.0
9165,10993,988,"2014-10-05","PRO16",1,1.0
9164,10992,987,"2014-09-26","PRO16",1,1.0
9163,10991,986,"2014-10-16","PRO16",1,1.0
9162,10990,985,"2014-08-15","PRO16",1,1.0
9161,10988,983,"2014-10-13","PRO16",1,1.0
9160,10987,982,"2014-09-29","PRO16",1,1.0
9159,10986,981,"2014-09-17","PRO16",1,1.0
9158,10985,980,"2014-10-03","PRO16",1,1.0
9157,10984,979,"2014-07-27","PRO16",1,1.0
9156,10983,978,"2014-09-13","PRO16",1,1.0
9155,10981,976,"2014-08-22","PRO16",1,1.0
9154,10980,975,"2014-09-18","PRO16",1,1.0
9153,10979,974,"2014-10-18","PRO16",1,1.0
9152,10978,973,"2014-08-21","PRO16",1,1.0
9151,10977,972,"2014-08-14","PRO16",1,1.0
9150,10975,970,"2014-08-02","PRO16",1,1.0
9149,10974,969,"2014-09-03","PRO16",1,1.0
9148,10973,968,"2014-08-28","PRO16",1,1.0
9147,10971,966,"2014-10-13","PRO16",1,1.0
9146,10968,963,"2014-08-27","PRO16",1,1.0
9145,10966,961,"2014-09-24","PRO16",1,1.0
9144,10965,960,"2014-10-23","PRO16",1,1.0
9143,10963,958,"2014-08-11","PRO16",1,1.0
9142,10962,957,"2014-09-05","PRO16",1,1.0
9141,10961,956,"2014-10-01","PRO16",1,1.0
9140,10960,955,"2014-08-30","PRO16",1,1.0
9139,10959,954,"2014-09-03","PRO16",1,1.0
9138,10956,951,"2014-09-15","PRO16",1,1.0
9137,10955,950,"2014-09-17","PRO16",1,1.0
9136,10954,949,"2014-08-03","PRO16",1,1.0
9135,10952,947,"2014-10-21","PRO16",1,1.0
9134,10951,946,"2014-09-02","PRO16",1,1.0
9133,10950,945,"2014-10-05","PRO16",1,1.0
9132,10948,943,"2014-09-14","PRO16",1,1.0
9131,10947,942,"2014-09-03","PRO16",1,1.0
9130,10944,939,"2014-10-08","PRO16",1,1.0
9129,10942,937,"2014-07-27","PRO16",1,1.0
9128,10940,935,"2014-07-31","PRO16",1,1.0
9127,10937,932,"2014-07-26","PRO16",1,1.0
9126,10936,931,"2014-09-01","PRO16",1,1.0
9125,10935,930,"2014-07-25","PRO16",1,1.0
9124,10932,927,"2014-08-03","PRO16",1,1.0
9123,10931,926,"2014-10-16","PRO16",1,1.0
9122,10929,924,"2014-09-01","PRO16",1,1.0
9121,10928,923,"2014-10-20","PRO16",1,1.0
9120,10927,922,"2014-10-02","PRO16",1,1.0
9119,10924,919,"2014-08-14","PRO16",1,1.0
9118,10921,916,"2014-09-27","PRO16",1,1.0
9117,10920,915,"2014-08-23","PRO16",1,1.0
9116,10919,914,"2014-07-22","PRO16",1,1.0
9115,10918,913,"2014-10-21","PRO16",1,1.0
9114,10914,909,"2014-09-04","PRO16",1,1.0
9113,10910,905,"2014-10-22","PRO16",1,1.0
9112,10909,904,"2014-08-23","PRO16",1,1.0
9111,10907,902,"2014-08-13","PRO16",1,1.0
9110,10905,900,"2014-08-06","PRO16",1,1.0
9109,10904,899,"2014-10-07","PRO16",1,1.0
9108,10901,896,"2014-09-27","PRO16",1,1.0
9107,10899,894,"2014-08-14","PRO16",1,1.0
9106,10897,892,"2014-09-29","PRO16",1,1.0
9105,10896,891,"2014-07-24","PRO16",1,1.0
9104,10895,890,"2014-09-09","PRO16",1,1.0
9103,10894,889,"2014-08-08","PRO16",1,1.0
9102,10893,888,"2014-08-04","PRO16",1,1.0
9101,10892,887,"2014-10-15","PRO16",1,1.0
9100,10891,886,"2014-10-03","PRO16",1,1.0
9099,10890,885,"2014-08-20","PRO16",1,1.0
9098,10889,884,"2014-09-19","PRO16",1,1.0
9097,10888,883,"2014-09-18","PRO16",1,1.0
9096,10887,882,"2014-08-03","PRO16",1,1.0
9095,10886,881,"2014-08-27","PRO16",1,1.0
9094,10885,880,"2014-08-16","PRO16",1,1.0
9093,10884,879,"2014-09-24","PRO16",1,1.0
9092,10882,877,"2014-08-07","PRO16",1,1.0
9091,10880,875,"2014-09-14","PRO16",1,1.0
9090,10879,874,"2014-09-21","PRO16",1,1.0
9089,10877,872,"2014-09-07","PRO16",1,1.0
9088,10874,869,"2014-10-14","PRO16",1,1.0
9087,10873,868,"2014-08-24","PRO16",1,1.0
9086,10872,867,"2014-08-19","PRO16",1,1.0
9085,10871,866,"2014-07-27","PRO16",1,1.0
9084,10869,864,"2014-08-25","PRO16",1,1.0
9083,10868,863,"2014-09-19","PRO16",1,1.0
9082,10866,861,"2014-07-30","PRO16",1,1.0
9081,10865,860,"2014-08-21","PRO16",1,1.0
9080,10863,858,"2014-07-20","PRO16",1,1.0
9079,10862,857,"2014-08-28","PRO16",1,1.0
9078,10860,855,"2014-07-18","PRO16",1,1.0
9077,10858,853,"2014-10-02","PRO16",1,1.0
9076,10856,851,"2014-07-25","PRO16",1,1.0
9075,10855,850,"2014-10-13","PRO16",1,1.0
9074,10851,846,"2014-08-03","PRO16",1,1.0
9073,10850,845,"2014-07-26","PRO16",1,1.0
9072,10849,844,"2014-07-26","PRO16",1,1.0
9071,10848,843,"2014-09-01","PRO16",1,1.0
9070,10845,840,"2014-10-10","PRO16",1,1.0
9069,10844,839,"2014-07-20","PRO16",1,1.0
9068,10842,837,"2014-09-04","PRO16",1,1.0
9067,10841,836,"2014-10-04","PRO16",1,1.0
9066,10840,835,"2014-08-01","PRO16",1,1.0
9065,10839,834,"2014-07-17","PRO16",1,1.0
9064,10838,833,"2014-10-20","PRO16",1,1.0
9063,10837,832,"2014-10-16","PRO16",1,1.0
9062,10836,831,"2014-08-07","PRO16",1,1.0
9061,10834,829,"2014-10-16","PRO16",1,1.0
9060,10833,828,"2014-09-27","PRO16",1,1.0
9059,10832,827,"2014-10-15","PRO16",1,1.0
9058,10831,826,"2014-08-13","PRO16",1,1.0
9057,10830,825,"2014-08-01","PRO16",1,1.0
9056,10829,824,"2014-08-02","PRO16",1,1.0
9055,10825,820,"2014-09-10","PRO16",1,1.0
9054,10822,817,"2014-08-26","PRO16",1,1.0
9053,10820,815,"2014-09-25","PRO16",1,1.0
9052,10817,812,"2014-09-09","PRO16",1,1.0
9051,10816,811,"2014-09-05","PRO16",1,1.0
9050,10815,810,"2014-09-21","PRO16",1,1.0
9049,10813,808,"2014-09-11","PRO16",1,1.0
9048,10812,807,"2014-09-06","PRO16",1,1.0
9047,10810,805,"2014-10-08","PRO16",1,1.0
9046,10809,804,"2014-08-25","PRO16",1,1.0
9045,10808,803,"2014-09-26","PRO16",1,1.0
9044,10807,802,"2014-08-26","PRO16",1,1.0
9043,10805,800,"2014-09-24","PRO16",1,1.0
9042,10802,797,"2014-10-03","PRO16",1,1.0
9041,10800,795,"2014-09-12","PRO16",1,1.0
9040,10799,794,"2014-07-29","PRO16",1,1.0
9039,10797,792,"2014-07-17","PRO16",1,1.0
9038,10794,789,"2014-08-11","PRO16",1,1.0
9037,10793,788,"2014-07-18","PRO16",1,1.0
9036,10792,787,"2014-10-19","PRO16",1,1.0
9035,10790,785,"2014-08-15","PRO16",1,1.0
9034,10789,784,"2014-10-22","PRO16",1,1.0
9033,10787,782,"2014-10-14","PRO16",1,1.0
9032,10786,781,"2014-10-23","PRO16",1,1.0
9031,10785,780,"2014-09-22","PRO16",1,1.0
9030,10784,779,"2014-07-30","PRO16",1,1.0
9029,10783,778,"2014-08-19","PRO16",1,1.0
9028,10781,776,"2014-09-08","PRO16",1,1.0
9027,10780,775,"2014-10-07","PRO16",1,1.0
9026,10777,772,"2014-10-20","PRO16",1,1.0
9025,10775,770,"2014-10-21","PRO16",1,1.0
9024,10774,769,"2014-09-10","PRO16",1,1.0
9023,10773,768,"2014-10-19","PRO16",1,1.0
9022,10772,767,"2014-07-22","PRO16",1,1.0
9021,10768,763,"2014-09-08","PRO16",1,1.0
9020,10767,762,"2014-10-04","PRO16",1,1.0
9019,10766,761,"2014-07-31","PRO16",1,1.0
9018,10765,760,"2014-10-22","PRO16",1,1.0
9017,10761,756,"2014-09-07","PRO16",1,1.0
9016,10759,754,"2014-08-31","PRO16",1,1.0
9015,10758,753,"2014-09-25","PRO16",1,1.0
9014,10757,752,"2014-07-19","PRO16",1,1.0
9013,10754,749,"2014-10-09","PRO16",1,1.0
9012,10753,748,"2014-08-04","PRO16",1,1.0
9011,10751,746,"2014-10-24","PRO16",1,1.0
9010,10750,745,"2014-09-19","PRO16",1,1.0
9009,10748,743,"2014-09-24","PRO16",1,1.0
9008,10747,742,"2014-08-10","PRO16",1,1.0
9007,10746,741,"2014-10-09","PRO16",1,1.0
9006,10745,740,"2014-07-16","PRO16",1,1.0
9005,10744,739,"2014-07-22","PRO16",1,1.0
9004,10741,736,"2014-08-01","PRO16",1,1.0
9003,10740,735,"2014-10-09","PRO16",1,1.0
9002,10737,732,"2014-08-30","PRO16",1,1.0
9001,10736,731,"2014-08-19","PRO16",1,1.0
9000,10735,730,"2014-08-27","PRO16",1,1.0
8999,10734,729,"2014-10-16","PRO16",1,1.0
8998,10732,727,"2014-08-31","PRO16",1,1.0
8997,10730,725,"2014-09-19","PRO16",1,1.0
8996,10729,724,"2014-08-24","PRO16",1,1.0
8995,10728,723,"2014-09-30","PRO16",1,1.0
8994,10727,722,"2014-09-01","PRO16",1,1.0
8993,10726,721,"2014-09-08","PRO16",1,1.0
8992,10725,720,"2014-09-28","PRO16",1,1.0
8991,10722,717,"2014-08-19","PRO16",1,1.0
8990,10718,713,"2014-08-18","PRO16",1,1.0
8989,10717,712,"2014-09-24","PRO16",1,1.0
8988,10716,711,"2014-09-26","PRO16",1,1.0
8987,10715,710,"2014-10-20","PRO16",1,1.0
8986,10714,709,"2014-08-22","PRO16",1,1.0
8985,10712,707,"2014-09-01","PRO16",1,1.0
8984,10711,706,"2014-10-04","PRO16",1,1.0
8983,10710,705,"2014-09-05","PRO16",1,1.0
8982,10709,704,"2014-09-12","PRO16",1,1.0
8981,10708,703,"2014-10-04","PRO16",1,1.0
8980,10707,702,"2014-10-04","PRO16",1,1.0
8979,10706,701,"2014-09-28","PRO16",1,1.0
8978,10705,700,"2014-10-20","PRO16",1,1.0
8977,10702,697,"2014-10-06","PRO16",1,1.0
8976,10699,694,"2014-08-11","PRO16",1,1.0
8975,10697,692,"2014-08-12","PRO16",1,1.0
8974,10696,691,"2014-10-16","PRO16",1,1.0
8973,10694,689,"2014-07-25","PRO16",1,1.0
8972,10692,687,"2014-08-28","PRO16",1,1.0
8971,10691,686,"2014-07-31","PRO16",1,1.0
8970,10689,684,"2014-08-10","PRO16",1,1.0
8969,10688,683,"2014-09-03","PRO16",1,1.0
8968,10686,681,"2014-09-27","PRO16",1,1.0
8967,10684,679,"2014-09-02","PRO16",1,1.0
8966,10683,678,"2014-09-13","PRO16",1,1.0
8965,10682,677,"2014-08-01","PRO16",1,1.0
8964,10680,675,"2014-08-13","PRO16",1,1.0
8963,10679,674,"2014-08-18","PRO16",1,1.0
8962,10678,673,"2014-10-03","PRO16",1,1.0
8961,10676,671,"2014-10-21","PRO16",1,1.0
8960,10673,668,"2014-08-19","PRO16",1,1.0
8959,10672,667,"2014-10-15","PRO16",1,1.0
8958,10671,666,"2014-08-25","PRO16",1,1.0
8957,10670,665,"2014-08-22","PRO16",1,1.0
8956,10668,663,"2014-09-11","PRO16",1,1.0
8955,10666,661,"2014-08-01","PRO16",1,1.0
8954,10663,658,"2014-10-13","PRO16",1,1.0
8953,10662,657,"2014-07-18","PRO16",1,1.0
8952,10661,656,"2014-09-27","PRO16",1,1.0
8951,10659,654,"2014-08-07","PRO16",1,1.0
8950,10658,653,"2014-07-24","PRO16",1,1.0
8949,10654,649,"2014-09-07","PRO16",1,1.0
8948,10651,646,"2014-07-21","PRO16",1,1.0
8947,10648,643,"2014-07-26","PRO16",1,1.0
8946,10647,642,"2014-08-06","PRO16",1,1.0
8945,10646,641,"2014-09-19","PRO16",1,1.0
8944,10644,639,"2014-08-09","PRO16",1,1.0
8943,10643,638,"2014-09-05","PRO16",1,1.0
8942,10638,633,"2014-09-06","PRO16",1,1.0
8941,10637,632,"2014-07-18","PRO16",1,1.0
8940,10636,631,"2014-09-06","PRO16",1,1.0
8939,10635,630,"2014-09-07","PRO16",1,1.0
8938,10633,628,"2014-09-22","PRO16",1,1.0
8937,10631,626,"2014-09-03","PRO16",1,1.0
8936,10630,625,"2014-07-23","PRO16",1,1.0
8935,10627,622,"2014-08-07","PRO16",1,1.0
8934,10623,618,"2014-08-31","PRO16",1,1.0
8933,10621,616,"2014-08-20","PRO16",1,1.0
8932,10619,614,"2014-10-15","PRO16",1,1.0
8931,10618,613,"2014-10-02","PRO16",1,1.0
8930,10615,610,"2014-07-16","PRO16",1,1.0
8929,10613,608,"2014-10-03","PRO16",1,1.0
8928,10609,604,"2014-09-03","PRO16",1,1.0
8927,10608,603,"2014-09-11","PRO16",1,1.0
8926,10606,601,"2014-10-13","PRO16",1,1.0
8925,10603,598,"2014-08-14","PRO16",1,1.0
8924,10602,597,"2014-08-21","PRO16",1,1.0
8923,10601,596,"2014-10-07","PRO16",1,1.0
8922,10600,595,"2014-08-12","PRO16",1,1.0
8921,10599,594,"2014-08-02","PRO16",1,1.0
8920,10598,593,"2014-09-07","PRO16",1,1.0
8919,10597,592,"2014-10-07","PRO16",1,1.0
8918,10595,590,"2014-09-27","PRO16",1,1.0
8917,10594,589,"2014-08-01","PRO16",1,1.0
8916,10593,588,"2014-09-22","PRO16",1,1.0
8915,10592,587,"2014-08-27","PRO16",1,1.0
8914,10590,585,"2014-10-10","PRO16",1,1.0
8913,10589,584,"2014-10-08","PRO16",1,1.0
8912,10588,583,"2014-10-01","PRO16",1,1.0
8911,10587,582,"2014-09-22","PRO16",1,1.0
8910,10586,581,"2014-10-11","PRO16",1,1.0
8909,10585,580,"2014-09-09","PRO16",1,1.0
8908,10584,579,"2014-08-15","PRO16",1,1.0
8907,10583,578,"2014-10-22","PRO16",1,1.0
8906,10582,577,"2014-08-06","PRO16",1,1.0
8905,10580,575,"2014-10-09","PRO16",1,1.0
8904,10579,574,"2014-10-20","PRO16",1,1.0
8903,10578,573,"2014-10-23","PRO16",1,1.0
8902,10576,571,"2014-08-29","PRO16",1,1.0
8901,10575,570,"2014-09-06","PRO16",1,1.0
8900,10574,569,"2014-08-23","PRO16",1,1.0
8899,10573,568,"2014-10-04","PRO16",1,1.0
8898,10572,567,"2014-10-11","PRO16",1,1.0
8897,10570,565,"2014-09-11","PRO16",1,1.0
8896,10568,563,"2014-10-13","PRO16",1,1.0
8895,10567,562,"2014-09-21","PRO16",1,1.0
8894,10565,560,"2014-09-01","PRO16",1,1.0
8893,10563,558,"2014-08-21","PRO16",1,1.0
8892,10561,556,"2014-08-11","PRO16",1,1.0
8891,10559,554,"2014-09-28","PRO16",1,1.0
8890,10558,553,"2014-08-31","PRO16",1,1.0
8889,10557,552,"2014-09-07","PRO16",1,1.0
8888,10555,550,"2014-08-11","PRO16",1,1.0
8887,10553,548,"2014-08-22","PRO16",1,1.0
8886,10552,547,"2014-10-16","PRO16",1,1.0
8885,10550,545,"2014-09-15","PRO16",1,1.0
8884,10548,543,"2014-08-03","PRO16",1,1.0
8883,10547,542,"2014-09-03","PRO16",1,1.0
8882,10546,541,"2014-08-28","PRO16",1,1.0
8881,10543,538,"2014-10-01","PRO16",1,1.0
8880,10541,536,"2014-10-03","PRO16",1,1.0
8879,10540,535,"2014-09-18","PRO16",1,1.0
8878,10539,534,"2014-10-04","PRO16",1,1.0
8877,10536,531,"2014-07-23","PRO16",1,1.0
8876,10535,530,"2014-07-19","PRO16",1,1.0
8875,10533,528,"2014-07-30","PRO16",1,1.0
8874,10531,526,"2014-10-21","PRO16",1,1.0
8873,10530,525,"2014-09-15","PRO16",1,1.0
8872,10528,523,"2014-09-16","PRO16",1,1.0
8871,10527,522,"2014-09-01","PRO16",1,1.0
8870,10526,521,"2014-10-15","PRO16",1,1.0
8869,10525,520,"2014-07-19","PRO16",1,1.0
8868,10524,519,"2014-09-29","PRO16",1,1.0
8867,10522,517,"2014-08-10","PRO16",1,1.0
8866,10521,516,"2014-10-03","PRO16",1,1.0
8865,10520,515,"2014-08-08","PRO16",1,1.0
8864,10518,513,"2014-07-28","PRO16",1,1.0
8863,10517,512,"2014-09-04","PRO16",1,1.0
8862,10516,511,"2014-08-31","PRO16",1,1.0
8861,10515,510,"2014-10-17","PRO16",1,1.0
8860,10514,509,"2014-09-27","PRO16",1,1.0
8859,10511,506,"2014-10-10","PRO16",1,1.0
8858,10509,504,"2014-08-08","PRO16",1,1.0
8857,10508,503,"2014-07-30","PRO16",1,1.0
8856,10506,501,"2014-09-09","PRO16",1,1.0
8855,10505,500,"2014-08-05","PRO16",1,1.0
8854,10504,499,"2014-07-31","PRO16",1,1.0
8853,10503,498,"2014-09-05","PRO16",1,1.0
8852,10502,497,"2014-10-05","PRO16",1,1.0
8851,10500,495,"2014-07-18","PRO16",1,1.0
8850,10499,494,"2014-09-19","PRO16",1,1.0
8849,10498,493,"2014-08-25","PRO16",1,1.0
8848,10497,492,"2014-07-28","PRO16",1,1.0
8847,10495,490,"2014-09-06","PRO16",1,1.0
8846,10493,488,"2014-10-10","PRO16",1,1.0
8845,10491,486,"2014-08-17","PRO16",1,1.0
8844,10490,485,"2014-09-21","PRO16",1,1.0
8843,10488,483,"2014-09-23","PRO16",1,1.0
8842,10487,482,"2014-07-19","PRO16",1,1.0
8841,10484,479,"2014-10-20","PRO16",1,1.0
8840,10482,477,"2014-08-04","PRO16",1,1.0
8839,10481,476,"2014-09-16","PRO16",1,1.0
8838,10480,475,"2014-08-15","PRO16",1,1.0
8837,10479,474,"2014-08-14","PRO16",1,1.0
8836,10475,470,"2014-09-09","PRO16",1,1.0
8835,10473,468,"2014-07-16","PRO16",1,1.0
8834,10471,466,"2014-08-12","PRO16",1,1.0
8833,10469,464,"2014-10-04","PRO16",1,1.0
8832,10468,463,"2014-09-23","PRO16",1,1.0
8831,10465,460,"2014-10-02","PRO16",1,1.0
8830,10463,458,"2014-09-08","PRO16",1,1.0
8829,10460,455,"2014-07-19","PRO16",1,1.0
8828,10456,451,"2014-10-07","PRO16",1,1.0
8827,10455,450,"2014-10-20","PRO16",1,1.0
8826,10454,449,"2014-08-17","PRO16",1,1.0
8825,10453,448,"2014-08-06","PRO16",1,1.0
8824,10451,446,"2014-07-17","PRO16",1,1.0
8823,10450,445,"2014-10-17","PRO16",1,1.0
8822,10447,442,"2014-09-15","PRO16",1,1.0
8821,10446,441,"2014-10-17","PRO16",1,1.0
8820,10444,439,"2014-07-20","PRO16",1,1.0
8819,10443,438,"2014-09-28","PRO16",1,1.0
8818,10442,437,"2014-09-08","PRO16",1,1.0
8817,10439,434,"2014-09-08","PRO16",1,1.0
8816,10438,433,"2014-09-02","PRO16",1,1.0
8815,10434,429,"2014-09-26","PRO16",1,1.0
8814,10431,426,"2014-09-18","PRO16",1,1.0
8813,10430,425,"2014-07-18","PRO16",1,1.0
8812,10429,424,"2014-07-31","PRO16",1,1.0
8811,10428,423,"2014-09-11","PRO16",1,1.0
8810,10427,422,"2014-10-15","PRO16",1,1.0
8809,10425,420,"2014-07-28","PRO16",1,1.0
8808,10422,417,"2014-07-24","PRO16",1,1.0
8807,10421,416,"2014-09-22","PRO16",1,1.0
8806,10420,415,"2014-08-28","PRO16",1,1.0
8805,10415,410,"2014-08-14","PRO16",1,1.0
8804,10413,408,"2014-08-02","PRO16",1,1.0
8803,10411,406,"2014-09-19","PRO16",1,1.0
8802,10408,403,"2014-09-02","PRO16",1,1.0
8801,10406,401,"2014-09-29","PRO16",1,1.0
8800,10405,400,"2014-09-02","PRO16",1,1.0
12264,15380,5375,"2014-08-30","PRO17",1,1.0
12263,15362,5357,"2014-09-19","PRO17",1,1.0
12262,15341,5336,"2014-08-21","PRO17",1,1.0
12261,15327,5322,"2014-08-22","PRO17",1,1.0
12260,15283,5278,"2014-08-19","PRO17",1,1.0
12259,15276,5271,"2014-10-03","PRO17",1,1.0
12258,15265,5260,"2014-08-18","PRO17",1,1.0
12257,15259,5254,"2014-08-22","PRO17",1,1.0
12256,15246,5241,"2014-08-28","PRO17",1,1.0
12255,15242,5237,"2014-07-22","PRO17",1,1.0
12254,15223,5218,"2014-07-28","PRO17",1,1.0
12253,15212,5207,"2014-09-26","PRO17",1,1.0
12252,15211,5206,"2014-08-21","PRO17",1,1.0
12251,15190,5185,"2014-08-02","PRO17",1,1.0
12250,15163,5158,"2014-07-26","PRO17",1,1.0
12249,15119,5114,"2014-08-02","PRO17",1,1.0
12248,15105,5100,"2014-09-07","PRO17",1,1.0
12247,15102,5097,"2014-09-26","PRO17",1,1.0
12246,15098,5093,"2014-08-19","PRO17",1,1.0
12245,15055,5050,"2014-09-24","PRO17",1,1.0
12244,15052,5047,"2014-10-09","PRO17",1,1.0
12243,15042,5037,"2014-07-31","PRO17",1,1.0
12242,15031,5026,"2014-09-12","PRO17",1,1.0
12241,15028,5023,"2014-10-01","PRO17",1,1.0
12240,15027,5022,"2014-09-03","PRO17",1,1.0
12239,15025,5020,"2014-09-20","PRO17",1,1.0
12238,15004,4999,"2014-10-12","PRO17",1,1.0
12237,14993,4988,"2014-08-06","PRO17",1,1.0
12236,14990,4985,"2014-08-21","PRO17",1,1.0
12235,14985,4980,"2014-10-19","PRO17",1,1.0
12234,14983,4978,"2014-08-15","PRO17",1,1.0
12233,14975,4970,"2014-08-05","PRO17",1,1.0
12232,14965,4960,"2014-07-26","PRO17",1,1.0
12231,14932,4927,"2014-09-04","PRO17",1,1.0
12230,14894,4889,"2014-07-21","PRO17",1,1.0
12229,14880,4875,"2014-09-01","PRO17",1,1.0
12228,14870,4865,"2014-10-23","PRO17",1,1.0
12227,14839,4834,"2014-10-06","PRO17",1,1.0
12226,14825,4820,"2014-08-04","PRO17",1,1.0
12225,14822,4817,"2014-08-04","PRO17",1,1.0
12224,14818,4813,"2014-08-26","PRO17",1,1.0
12223,14814,4809,"2014-08-30","PRO17",1,1.0
12222,14808,4803,"2014-08-30","PRO17",1,1.0
12221,14777,4772,"2014-09-28","PRO17",1,1.0
12220,14757,4752,"2014-07-23","PRO17",1,1.0
12219,14754,4749,"2014-08-23","PRO17",1,1.0
12218,14745,4740,"2014-09-05","PRO17",1,1.0
12217,14737,4732,"2014-09-14","PRO17",1,1.0
12216,14728,4723,"2014-09-22","PRO17",1,1.0
12215,14710,4705,"2014-07-23","PRO17",1,1.0
12214,14709,4704,"2014-10-14","PRO17",1,1.0
12213,14708,4703,"2014-09-02","PRO17",1,1.0
12212,14707,4702,"2014-09-04","PRO17",1,1.0
12211,14702,4697,"2014-08-07","PRO17",1,1.0
12210,14701,4696,"2014-09-12","PRO17",1,1.0
12209,14692,4687,"2014-07-24","PRO17",1,1.0
12208,14682,4677,"2014-07-31","PRO17",1,1.0
12207,14667,4662,"2014-09-20","PRO17",1,1.0
12206,14659,4654,"2014-10-18","PRO17",1,1.0
12205,14658,4653,"2014-08-09","PRO17",1,1.0
12204,14616,4611,"2014-09-16","PRO17",1,1.0
12203,14590,4585,"2014-07-26","PRO17",1,1.0
12202,14579,4574,"2014-08-29","PRO17",1,1.0
12201,14575,4570,"2014-10-20","PRO17",1,1.0
12200,14569,4564,"2014-09-07","PRO17",1,1.0
12199,14568,4563,"2014-10-07","PRO17",1,1.0
12198,14567,4562,"2014-08-06","PRO17",1,1.0
12197,14565,4560,"2014-07-22","PRO17",1,1.0
12196,14563,4558,"2014-10-11","PRO17",1,1.0
12195,14554,4549,"2014-10-15","PRO17",1,1.0
12194,14551,4546,"2014-09-09","PRO17",1,1.0
12193,14547,4542,"2014-10-04","PRO17",1,1.0
12192,14524,4519,"2014-09-10","PRO17",1,1.0
12191,14493,4488,"2014-09-12","PRO17",1,1.0
12190,14487,4482,"2014-09-26","PRO17",1,1.0
12189,14481,4476,"2014-09-22","PRO17",1,1.0
12188,14435,4430,"2014-09-12","PRO17",1,1.0
12187,14426,4421,"2014-07-30","PRO17",1,1.0
12186,14423,4418,"2014-08-27","PRO17",1,1.0
12185,14420,4415,"2014-08-01","PRO17",1,1.0
12184,14416,4411,"2014-10-01","PRO17",1,1.0
12183,14408,4403,"2014-07-21","PRO17",1,1.0
12182,14400,4395,"2014-08-13","PRO17",1,1.0
12181,14392,4387,"2014-08-07","PRO17",1,1.0
12180,14388,4383,"2014-09-05","PRO17",1,1.0
12179,14386,4381,"2014-07-20","PRO17",1,1.0
12178,14383,4378,"2014-07-16","PRO17",1,1.0
12177,14359,4354,"2014-08-03","PRO17",1,1.0
12176,14348,4343,"2014-09-04","PRO17",1,1.0
12175,14347,4342,"2014-09-02","PRO17",1,1.0
12174,14345,4340,"2014-09-09","PRO17",1,1.0
12173,14343,4338,"2014-08-07","PRO17",1,1.0
12172,14319,4314,"2014-08-13","PRO17",1,1.0
12171,14290,4285,"2014-08-31","PRO17",1,1.0
12170,14264,4259,"2014-07-25","PRO17",1,1.0
12169,14258,4253,"2014-07-21","PRO17",1,1.0
12168,14243,4238,"2014-08-10","PRO17",1,1.0
12167,14235,4230,"2014-08-13","PRO17",1,1.0
12166,14222,4217,"2014-08-22","PRO17",1,1.0
12165,14221,4216,"2014-09-26","PRO17",1,1.0
12164,14184,4179,"2014-09-02","PRO17",1,1.0
12163,14176,4171,"2014-08-01","PRO17",1,1.0
12162,14166,4161,"2014-10-09","PRO17",1,1.0
12161,14157,4152,"2014-10-22","PRO17",1,1.0
12160,14147,4142,"2014-08-18","PRO17",1,1.0
12159,14128,4123,"2014-08-27","PRO17",1,1.0
12158,14120,4115,"2014-10-17","PRO17",1,1.0
12157,14104,4099,"2014-09-10","PRO17",1,1.0
12156,14102,4097,"2014-08-11","PRO17",1,1.0
12155,14068,4063,"2014-09-19","PRO17",1,1.0
12154,14061,4056,"2014-07-31","PRO17",1,1.0
12153,14051,4046,"2014-08-15","PRO17",1,1.0
12152,14046,4041,"2014-09-22","PRO17",1,1.0
12151,14014,4009,"2014-09-06","PRO17",1,1.0
12150,14013,4008,"2014-09-12","PRO17",1,1.0
12149,14012,4007,"2014-07-28","PRO17",1,1.0
12148,14005,4000,"2014-10-08","PRO17",1,1.0
12147,13978,3973,"2014-08-26","PRO17",1,1.0
12146,13973,3968,"2014-09-02","PRO17",1,1.0
12145,13971,3966,"2014-09-22","PRO17",1,1.0
12144,13963,3958,"2014-10-16","PRO17",1,1.0
12143,13962,3957,"2014-08-10","PRO17",1,1.0
12142,13942,3937,"2014-09-29","PRO17",1,1.0
12141,13941,3936,"2014-08-24","PRO17",1,1.0
12140,13917,3912,"2014-07-24","PRO17",1,1.0
12139,13908,3903,"2014-09-30","PRO17",1,1.0
12138,13898,3893,"2014-10-15","PRO17",1,1.0
12137,13889,3884,"2014-08-07","PRO17",1,1.0
12136,13878,3873,"2014-08-19","PRO17",1,1.0
12135,13872,3867,"2014-10-21","PRO17",1,1.0
12134,13867,3862,"2014-08-06","PRO17",1,1.0
12133,13864,3859,"2014-10-12","PRO17",1,1.0
12132,13856,3851,"2014-10-07","PRO17",1,1.0
12131,13849,3844,"2014-08-05","PRO17",1,1.0
12130,13803,3798,"2014-07-19","PRO17",1,1.0
12129,13786,3781,"2014-07-25","PRO17",1,1.0
12128,13783,3778,"2014-10-07","PRO17",1,1.0
12127,13773,3768,"2014-09-15","PRO17",1,1.0
12126,13768,3763,"2014-07-26","PRO17",1,1.0
