OficinaPertenece;CategoriaCliente;FechaRegistro;CodigoCliente;NombresCliente
SANTIAGO UTESA;INDIVIDUAL;13/9/21 21:31;67479;CTE-67479 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;26/9/21 11:57;67481;CTE-67481 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;2/10/21 11:03;67482;CTE-67482 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;6/2/22 21:35;67486;CTE-67486 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;6/8/22 16:59;67491;CTE-67491 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;14/8/22 15:25;67493;CTE-67493 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;9/10/21 18:19;67500;CTE-67500 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;14/12/17 23:04;67501;CTE-67501 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;21/9/22 20:24;67505;CTE-67505 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;7/1/23 14:06;67508;CTE-67508 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;13/2/23 14:08;67509;CTE-67509 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;17/2/23 15:09;67510;CTE-67510 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;6/4/23 0:37;67514;CTE-67514 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;6/4/23 11:47;67515;CTE-67515 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;12/4/23 11:04;67516;CTE-67516 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;26/10/17 14:18;67517;CTE-67517 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;9/11/17 17:58;67518;CTE-67518 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;6/6/18 14:24;67520;CTE-67520 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;26/1/19 22:20;67525;CTE-67525 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;12/8/19 19:15;67532;CTE-67532 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;5/12/19 12:33;67533;CTE-67533 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;8/1/20 0:00;67535;CTE-67535 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;20/6/20 13:09;67538;CTE-67538 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;16/2/21 15:02;67549;CTE-67549 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;29/11/21 17:17;67559;CTE-67559 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;3/2/22 14:42;67564;CTE-67564 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;29/3/22 8:55;67566;CTE-67566 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;31/3/22 16:00;67567;CTE-67567 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;26/4/22 20:28;67568;CTE-67568 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;1/6/22 14:48;67569;CTE-67569 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;21/6/22 14:29;67572;CTE-67572 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;7/7/22 19:05;67573;CTE-67573 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;20/7/22 18:31;67575;CTE-67575 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;16/8/22 20:49;67577;CTE-67577 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;14/2/19 11:55;67578;CTE-67578 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;5/7/14 10:10;67579;CTE-67579 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;22/1/15 15:14;67580;CTE-67580 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;4/6/13 19:22;67583;CTE-67583 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;11/1/18 9:09;67585;CTE-67585 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;31/1/19 21:53;67586;CTE-67586 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;14/10/22 14:36;67587;CTE-67587 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;22/11/22 10:32;67590;CTE-67590 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;17/12/22 21:17;67591;CTE-67591 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;23/1/23 13:23;67594;CTE-67594 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;12/3/23 17:13;67597;CTE-67597 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;27/11/17 18:45;67599;CTE-67599 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;22/1/19 20:17;67606;CTE-67606 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;2/4/19 0:00;67608;CTE-67608 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;19/6/19 13:36;67610;CTE-67610 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;31/7/19 16:39;67612;CTE-67612 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;25/9/19 18:34;67613;CTE-67613 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;30/6/20 21:34;67620;CTE-67620 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;3/10/20 18:11;67622;CTE-67622 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;21/12/20 10:25;67626;CTE-67626 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;23/1/21 14:56;67627;CTE-67627 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;24/2/21 14:39;67629;CTE-67629 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;5/4/21 17:49;67631;CTE-67631 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;17/6/21 13:50;67632;CTE-67632 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;16/7/21 19:45;67635;CTE-67635 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;28/9/21 18:28;67638;CTE-67638 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;29/9/21 21:43;67639;CTE-67639 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;16/10/21 12:47;67641;CTE-67641 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;1/11/21 14:56;67642;CTE-67642 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;7/11/21 18:43;67643;CTE-67643 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;6/2/22 13:12;67646;CTE-67646 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;25/2/22 13:31;67647;CTE-67647 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;10/5/22 12:32;67649;CTE-67649 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;16/7/22 12:11;67651;CTE-67651 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;24/6/17 11:19;67654;CTE-67654 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;15/9/22 13:00;67662;CTE-67662 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;10/10/22 12:06;67665;CTE-67665 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;17/11/22 23:15;67666;CTE-67666 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;5/1/23 18:23;67667;CTE-67667 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;6/3/23 21:50;67673;CTE-67673 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;3/4/23 16:17;67675;CTE-67675 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;22/12/17 13:04;67679;CTE-67679 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;12/6/18 0:00;67683;CTE-67683 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;16/6/18 20:29;67684;CTE-67684 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;30/7/18 18:16;67687;CTE-67687 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;12/9/18 15:50;67688;CTE-67688 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;10/4/19 14:27;67693;CTE-67693 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;2/8/19 21:39;67696;CTE-67696 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;14/8/19 0:00;67697;CTE-67697 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;21/9/19 0:00;67698;CTE-67698 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;5/11/19 0:00;67701;CTE-67701 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;3/3/20 12:39;67707;CTE-67707 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;28/8/20 10:38;67714;CTE-67714 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;29/9/20 10:51;67715;CTE-67715 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;31/10/20 0:09;67717;CTE-67717 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;25/11/20 13:04;67718;CTE-67718 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;9/12/20 11:29;67721;CTE-67721 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;7/1/21 16:44;67722;CTE-67722 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;1/2/21 16:46;67725;CTE-67725 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;3/2/21 10:53;67726;CTE-67726 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;30/6/21 9:54;67731;CTE-67731 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;13/8/21 11:38;67733;CTE-67733 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;18/10/21 9:22;67734;CTE-67734 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;3/12/21 3:07;67736;CTE-67736 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;12/12/21 12:46;67737;CTE-67737 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;21/6/22 18:28;67747;CTE-67747 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;18/7/22 14:37;67751;CTE-67751 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;13/8/22 2:57;67753;CTE-67753 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;25/1/19 16:40;67762;CTE-67762 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;3/7/13 15:01;67766;CTE-67766 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;11/9/22 17:39;67767;CTE-67767 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;16/9/22 13:30;67769;CTE-67769 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;23/12/22 13:17;67778;CTE-67778 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;26/12/22 15:09;67779;CTE-67779 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;5/10/17 17:27;67782;CTE-67782 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;3/12/17 16:44;67783;CTE-67783 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;30/7/18 13:14;67787;CTE-67787 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;25/2/19 11:01;67793;CTE-67793 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;28/2/19 13:12;67794;CTE-67794 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;8/7/19 0:00;67796;CTE-67796 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;26/9/19 17:37;67802;CTE-67802 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;20/10/19 19:29;67805;CTE-67805 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;29/11/19 0:00;67808;CTE-67808 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;16/1/20 14:44;67812;CTE-67812 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;18/2/20 17:43;67813;CTE-67813 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;30/4/20 19:26;67816;CTE-67816 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;25/6/20 0:00;67817;CTE-67817 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;23/6/20 19:46;67819;CTE-67819 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;9/10/20 18:23;67821;CTE-67821 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;2/8/21 19:42;67829;CTE-67829 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;2/2/22 14:04;67836;CTE-67836 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;28/6/22 12:45;67839;CTE-67839 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;13/8/22 19:04;67840;CTE-67840 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;14/3/21 15:56;67843;CTE-67843 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;26/8/22 8:20;67846;CTE-67846 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;28/9/22 11:43;67850;CTE-67850 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;20/11/22 8:30;67853;CTE-67853 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;28/11/22 15:09;67854;CTE-67854 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;15/12/22 21:30;67855;CTE-67855 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;18/1/23 11:03;67857;CTE-67857 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;19/2/23 18:38;67860;CTE-67860 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;22/2/23 22:09;67861;CTE-67861 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;9/11/17 11:19;67862;CTE-67862 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;12/12/17 10:22;67864;CTE-67864 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;30/1/18 16:15;67865;CTE-67865 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;31/10/18 11:18;67873;CTE-67873 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;12/2/19 16:51;67876;CTE-67876 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;3/3/19 23:18;67880;CTE-67880 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;15/7/19 0:00;67885;CTE-67885 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;31/10/19 18:59;67889;CTE-67889 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;25/11/19 16:11;67892;CTE-67892 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;18/12/19 0:00;67894;CTE-67894 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;24/4/20 15:16;67898;CTE-67898 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;21/8/20 15:20;67901;CTE-67901 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;15/12/20 21:55;67903;CTE-67903 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;24/5/21 11:47;67906;CTE-67906 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;12/7/21 19:30;67908;CTE-67908 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;22/8/21 22:22;67909;CTE-67909 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;3/10/21 17:07;67910;CTE-67910 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;8/12/21 22:04;67914;CTE-67914 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;7/4/22 16:00;67921;CTE-67921 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;27/4/22 14:33;67924;CTE-67924 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;13/1/18 20:20;67930;CTE-67930 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;3/9/22 7:50;67942;CTE-67942 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;22/9/22 19:30;67944;CTE-67944 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;28/10/22 10:45;67945;CTE-67945 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;13/11/22 21:01;67946;CTE-67946 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;19/12/22 12:16;67948;CTE-67948 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;31/12/22 13:22;67949;CTE-67949 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;10/1/23 1:18;67950;CTE-67950 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;16/11/17 16:48;67954;CTE-67954 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;21/9/18 14:52;67961;CTE-67961 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;25/5/19 6:55;67966;CTE-67966 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;23/8/19 7:32;67971;CTE-67971 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;31/10/19 0:00;67974;CTE-67974 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;24/6/20 20:18;67979;CTE-67979 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;9/7/20 22:46;67982;CTE-67982 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;30/1/21 9:48;67990;CTE-67990 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;3/9/21 20:36;67994;CTE-67994 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;24/1/22 16:11;67999;CTE-67999 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;18/3/22 23:25;68002;CTE-68002 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;19/3/22 13:57;68003;CTE-68003 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;5/5/22 16:09;68005;CTE-68005 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;24/5/22 16:58;68006;CTE-68006 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;29/5/22 20:14;68007;CTE-68007 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;25/6/22 11:02;68009;CTE-68009 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;6/7/22 14:07;68011;CTE-68011 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;22/8/22 20:00;68013;CTE-68013 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;18/4/21 12:58;68019;CTE-68019 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;6/9/22 20:29;68024;CTE-68024 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;23/9/22 13:56;68026;CTE-68026 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;21/11/22 14:32;68029;CTE-68029 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;9/12/22 18:32;68031;CTE-68031 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;16/2/23 15:53;68036;CTE-68036 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;14/3/18 22:59;68044;CTE-68044 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;23/3/18 12:37;68045;CTE-68045 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;23/11/18 18:49;68050;CTE-68050 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;29/1/19 15:03;68051;CTE-68051 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;25/7/19 15:34;68055;CTE-68055 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;8/8/19 15:21;68056;CTE-68056 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;16/8/19 19:35;68057;CTE-68057 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;3/10/19 13:11;68060;CTE-68060 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;26/6/20 0:00;68065;CTE-68065 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;19/7/20 17:01;68067;CTE-68067 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;15/8/20 13:06;68068;CTE-68068 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;6/10/21 12:48;68079;CTE-68079 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;8/11/21 11:47;68081;CTE-68081 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;30/11/21 0:16;68083;CTE-68083 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;28/3/22 14:46;68088;CTE-68088 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;4/4/22 9:57;68089;CTE-68089 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;28/6/22 15:15;68094;CTE-68094 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;27/7/22 13:15;68096;CTE-68096 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;7/10/20 9:03;68103;CTE-68103 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;24/6/19 1:29;68104;CTE-68104 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;28/8/22 4:12;68105;CTE-68105 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;30/10/22 13:22;68108;CTE-68108 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;11/12/22 15:28;68110;CTE-68110 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;25/12/22 11:57;68112;CTE-68112 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;29/3/23 17:47;68115;CTE-68115 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;24/10/17 11:09;68116;CTE-68116 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;5/7/18 0:00;68121;CTE-68121 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;10/8/18 12:11;68124;CTE-68124 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;22/10/18 21:58;68128;CTE-68128 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;15/4/19 0:00;68130;CTE-68130 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;23/8/19 17:31;68132;CTE-68132 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;29/9/19 15:44;68134;CTE-68134 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;3/10/19 2:12;68135;CTE-68135 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;10/12/19 21:41;68139;CTE-68139 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;8/7/20 15:27;68142;CTE-68142 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;5/10/20 15:49;68145;CTE-68145 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;26/11/20 17:38;68147;CTE-68147 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;2/1/21 13:25;68150;CTE-68150 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;8/2/21 16:34;68151;CTE-68151 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;1/7/21 14:26;68154;CTE-68154 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;27/11/21 12:34;68159;CTE-68159 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;28/4/22 6:43;68162;CTE-68162 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;19/8/22 18:53;68169;CTE-68169 PAQUETERIA INDIVIDUAL
SANTIAGO UTESA;INDIVIDUAL;26/9/22 15:35;68179;CTE-68179 PAQUETERIA INDIVIDUAL
