"IDE_VENTA";"IDE_PEDIDO";"IDE_CLIENTE";"IDE_FECHA";"IDE_PRODUCTO";"IDE_VENDEDOR";"NUM_UNIDADES";"NUM_PRECIO_NETO"
3766;11752;1747;"2022-10-03";"PRO14";1;5;50
3561;11545;1540;"2022-10-03";"PRO14";1;15;150
3528;11512;1507;"2022-10-03";"PRO14";1;16;160
3470;11451;1446;"2022-10-03";"PRO14";1;2;20
3435;11416;1411;"2022-10-03";"PRO14";1;8;80
3066;11042;1037;"2022-10-03";"PRO14";1;3;30
3028;11004;999;"2022-10-03";"PRO14";1;22;220
3010;10985;980;"2022-10-03";"PRO14";1;40;400
2916;10891;886;"2022-10-03";"PRO14";1;3;30
2828;10802;797;"2022-10-03";"PRO14";1;49;490
2705;10678;673;"2022-10-03";"PRO14";1;10;100
2657;10628;623;"2022-10-03";"PRO14";1;19;190
2643;10613;608;"2022-10-03";"PRO14";1;74;740
2573;10541;536;"2022-10-03";"PRO14";1;20;200
2554;10521;516;"2022-10-03";"PRO14";1;9;90
2452;10418;413;"2022-10-03";"PRO14";1;81;810
2048;14547;4542;"2022-10-04";"PRO12";1;1;120
1871;12778;2773;"2022-10-04";"PRO12";1;1;120
1813;12216;2211;"2022-10-04";"PRO12";1;1;120
1702;11304;1299;"2022-10-04";"PRO12";1;1;120
1675;11065;1060;"2022-10-04";"PRO12";1;1;120
1671;11034;1029;"2022-10-04";"PRO12";1;1;120
1655;10841;836;"2022-10-04";"PRO12";1;1;120
2376;14547;4542;"2022-10-04";"PRO13";1;1;150
2282;12778;2773;"2022-10-04";"PRO13";1;1;150
2224;11973;1968;"2022-10-04";"PRO13";1;1;150
2172;11034;1029;"2022-10-04";"PRO13";1;1;150
2149;10708;703;"2022-10-04";"PRO13";1;1;150
8724;15199;5194;"2022-10-04";"PRO15";1;1;200
8564;14670;4665;"2022-10-04";"PRO15";1;1;200
8547;14600;4595;"2022-10-04";"PRO15";1;1;200
8530;14547;4542;"2022-10-04";"PRO15";1;1;200
8507;14451;4446;"2022-10-04";"PRO15";1;1;200
8434;14201;4196;"2022-10-04";"PRO15";1;1;200
8419;14159;4154;"2022-10-04";"PRO15";1;1;200
8282;13708;3703;"2022-10-04";"PRO15";1;1;200
7984;12682;2677;"2022-10-04";"PRO15";1;1;200
7936;12477;2472;"2022-10-04";"PRO15";1;1;200
7785;11973;1968;"2022-10-04";"PRO15";1;1;200
7775;11930;1925;"2022-10-04";"PRO15";1;1;200
7771;11915;1910;"2022-10-04";"PRO15";1;1;200
7707;11704;1699;"2022-10-04";"PRO15";1;1;200
7517;11034;1029;"2022-10-04";"PRO15";1;1;200
7450;10826;821;"2022-10-04";"PRO15";1;1;200
7415;10708;703;"2022-10-04";"PRO15";1;1;200
7376;10573;568;"2022-10-04";"PRO15";1;1;200
11363;14717;4712;"2022-10-04";"PRO16";1;1;180
11329;14670;4665;"2022-10-04";"PRO16";1;1;180
11260;14547;4542;"2022-10-04";"PRO16";1;1;180
11211;14451;4446;"2022-10-04";"PRO16";1;1;180
11065;14211;4206;"2022-10-04";"PRO16";1;1;180
11060;14201;4196;"2022-10-04";"PRO16";1;1;180
11031;14159;4154;"2022-10-04";"PRO16";1;1;180
10633;13436;3431;"2022-10-04";"PRO16";1;1;180
10273;12861;2856;"2022-10-04";"PRO16";1;1;180
10227;12786;2781;"2022-10-04";"PRO16";1;1;180
10222;12778;2773;"2022-10-04";"PRO16";1;1;180
10172;12695;2690;"2022-10-04";"PRO16";1;1;180
10164;12682;2677;"2022-10-04";"PRO16";1;1;180
10018;12429;2424;"2022-10-04";"PRO16";1;1;180
9894;12216;2211;"2022-10-04";"PRO16";1;1;180
9748;11973;1968;"2022-10-04";"PRO16";1;1;180
9747;11967;1962;"2022-10-04";"PRO16";1;1;180
9725;11930;1925;"2022-10-04";"PRO16";1;1;180
9715;11915;1910;"2022-10-04";"PRO16";1;1;180
9649;11808;1803;"2022-10-04";"PRO16";1;1;180
9594;11724;1719;"2022-10-04";"PRO16";1;1;180
9538;11629;1624;"2022-10-04";"PRO16";1;1;180
9399;11398;1393;"2022-10-04";"PRO16";1;1;180
9314;11246;1241;"2022-10-04";"PRO16";1;1;180
9207;11065;1060;"2022-10-04";"PRO16";1;1;180
9191;11034;1029;"2022-10-04";"PRO16";1;1;180
9186;11027;1022;"2022-10-04";"PRO16";1;1;180
9067;10841;836;"2022-10-04";"PRO16";1;1;180
9020;10767;762;"2022-10-04";"PRO16";1;1;180
8984;10711;706;"2022-10-04";"PRO16";1;1;180
8981;10708;703;"2022-10-04";"PRO16";1;1;180
8980;10707;702;"2022-10-04";"PRO16";1;1;180
8899;10573;568;"2022-10-04";"PRO16";1;1;180
8878;10539;534;"2022-10-04";"PRO16";1;1;180
8833;10469;464;"2022-10-04";"PRO16";1;1;180
12193;14547;4542;"2022-10-04";"PRO17";1;1;300
12119;13718;3713;"2022-10-04";"PRO17";1;1;300
11995;12477;2472;"2022-10-04";"PRO17";1;1;300
11929;11808;1803;"2022-10-04";"PRO17";1;1;300
1543;15199;5194;"2022-10-04";"PRO11";2;2;142
1395;14670;4665;"2022-10-04";"PRO11";3;1;94
1337;14440;4435;"2022-10-04";"PRO11";3;2;157
1266;14201;4196;"2022-10-04";"PRO11";3;1;106
1253;14159;4154;"2022-10-04";"PRO11";3;2;121
1054;13436;3431;"2022-10-04";"PRO11";1;1;105
815;12778;2773;"2022-10-04";"PRO11";1;3;251
792;12695;2690;"2022-10-04";"PRO11";1;1;87
752;12572;2567;"2022-10-04";"PRO11";1;3;219
557;11973;1968;"2022-10-04";"PRO11";1;2;184
469;11704;1699;"2022-10-04";"PRO11";1;5;397
368;11398;1393;"2022-10-04";"PRO11";1;4;333
183;10804;799;"2022-10-04";"PRO11";3;2;182
174;10767;762;"2022-10-04";"PRO11";1;2;175
156;10711;706;"2022-10-04";"PRO11";3;2;167
116;10591;586;"2022-10-04";"PRO11";3;2;140
7132;15199;5194;"2022-10-04";"PRO14";1;3;30
6657;14717;4712;"2022-10-04";"PRO14";1;13;130
6612;14670;4665;"2022-10-04";"PRO14";1;15;150
6542;14600;4595;"2022-10-04";"PRO14";1;19;190
6489;14547;4542;"2022-10-04";"PRO14";1;65;650
6397;14451;4446;"2022-10-04";"PRO14";1;29;290
6386;14440;4435;"2022-10-04";"PRO14";1;19;190
6165;14211;4206;"2022-10-04";"PRO14";1;6;60
6155;14201;4196;"2022-10-04";"PRO14";1;3;30
6113;14159;4154;"2022-10-04";"PRO14";1;15;150
5684;13718;3713;"2022-10-04";"PRO14";1;32;320
5674;13708;3703;"2022-10-04";"PRO14";1;38;380
5445;13475;3470;"2022-10-04";"PRO14";1;16;160
5406;13436;3431;"2022-10-04";"PRO14";1;7;70
4978;13000;2995;"2022-10-04";"PRO14";1;21;210
4841;12861;2856;"2022-10-04";"PRO14";1;8;80
4767;12786;2781;"2022-10-04";"PRO14";1;16;160
4759;12778;2773;"2022-10-04";"PRO14";1;8;80
4677;12695;2690;"2022-10-04";"PRO14";1;10;100
4664;12682;2677;"2022-10-04";"PRO14";1;27;270
4558;12572;2567;"2022-10-04";"PRO14";1;18;180
4464;12477;2472;"2022-10-04";"PRO14";1;80;800
4417;12429;2424;"2022-10-04";"PRO14";1;20;200
4300;12307;2302;"2022-10-04";"PRO14";1;3;30
4211;12216;2211;"2022-10-04";"PRO14";1;17;170
3978;11973;1968;"2022-10-04";"PRO14";1;8;80
3937;11930;1925;"2022-10-04";"PRO14";1;2;20
3922;11915;1910;"2022-10-04";"PRO14";1;15;150
3858;11845;1840;"2022-10-04";"PRO14";1;24;240
3821;11808;1803;"2022-10-04";"PRO14";1;59;590
3738;11724;1719;"2022-10-04";"PRO14";1;2;20
3719;11704;1699;"2022-10-04";"PRO14";1;81;810
3645;11629;1624;"2022-10-04";"PRO14";1;27;267
3419;11398;1393;"2022-10-04";"PRO14";1;28;280
3328;11304;1299;"2022-10-04";"PRO14";1;18;180
3270;11246;1241;"2022-10-04";"PRO14";1;27;270
3089;11065;1060;"2022-10-04";"PRO14";1;20;200
3070;11046;1041;"2022-10-04";"PRO14";1;17;170
3058;11034;1029;"2022-10-04";"PRO14";1;14;140
3051;11027;1022;"2022-10-04";"PRO14";1;21;210
2867;10841;836;"2022-10-04";"PRO14";1;13;130
2852;10826;821;"2022-10-04";"PRO14";1;23;233
2830;10804;799;"2022-10-04";"PRO14";1;5;50
2793;10767;762;"2022-10-04";"PRO14";1;20;200
2737;10711;706;"2022-10-04";"PRO14";1;73;730
2734;10708;703;"2022-10-04";"PRO14";1;43;433
2733;10707;702;"2022-10-04";"PRO14";1;14;140
2623;10591;586;"2022-10-04";"PRO14";1;3;30
2605;10573;568;"2022-10-04";"PRO14";1;15;150
2571;10539;534;"2022-10-04";"PRO14";1;12;120
2502;10469;464;"2022-10-04";"PRO14";1;2;20
2107;15120;5115;"2022-10-05";"PRO12";1;1;120
1915;13298;3293;"2022-10-05";"PRO12";1;1;120
1759;11803;1798;"2022-10-05";"PRO12";1;1;120
2310;13298;3293;"2022-10-05";"PRO13";1;1;150
8683;15058;5053;"2022-10-05";"PRO15";1;1;200
8231;13525;3520;"2022-10-05";"PRO15";1;1;200
8183;13383;3378;"2022-10-05";"PRO15";1;1;200
8169;13348;3343;"2022-10-05";"PRO15";1;1;200
7963;12588;2583;"2022-10-05";"PRO15";1;1;200
7884;12309;2304;"2022-10-05";"PRO15";1;1;200
7755;11877;1872;"2022-10-05";"PRO15";1;1;200
7732;11803;1798;"2022-10-05";"PRO15";1;1;200
7674;11607;1602;"2022-10-05";"PRO15";1;1;200
7574;11269;1264;"2022-10-05";"PRO15";1;1;200
7521;11059;1054;"2022-10-05";"PRO15";1;1;200
7489;10950;945;"2022-10-05";"PRO15";1;1;200
7352;10502;497;"2022-10-05";"PRO15";1;1;200
11668;15227;5222;"2022-10-05";"PRO16";1;1;180
11567;15058;5053;"2022-10-05";"PRO16";1;1;180
11231;14492;4487;"2022-10-05";"PRO16";1;1;180
11124;14317;4312;"2022-10-05";"PRO16";1;1;180
10995;14101;4096;"2022-10-05";"PRO16";1;1;180
10815;13762;3757;"2022-10-05";"PRO16";1;1;180
10684;13525;3520;"2022-10-05";"PRO16";1;1;180
10622;13419;3414;"2022-10-05";"PRO16";1;1;180
10601;13383;3378;"2022-10-05";"PRO16";1;1;180
10545;13298;3293;"2022-10-05";"PRO16";1;1;180
10446;13149;3144;"2022-10-05";"PRO16";1;1;180
10153;12664;2659;"2022-10-05";"PRO16";1;1;180
10105;12588;2583;"2022-10-05";"PRO16";1;1;180
9959;12328;2323;"2022-10-05";"PRO16";1;1;180
9691;11877;1872;"2022-10-05";"PRO16";1;1;180
9581;11697;1692;"2022-10-05";"PRO16";1;1;180
9455;11482;1477;"2022-10-05";"PRO16";1;1;180
9204;11059;1054;"2022-10-05";"PRO16";1;1;180
9165;10993;988;"2022-10-05";"PRO16";1;1;180
9133;10950;945;"2022-10-05";"PRO16";1;1;180
8852;10502;497;"2022-10-05";"PRO16";1;1;180
12084;13298;3293;"2022-10-05";"PRO17";1;1;300
1552;15227;5222;"2022-10-05";"PRO11";2;3;230
1302;14317;4312;"2022-10-05";"PRO11";1;4;292
1020;13348;3343;"2022-10-05";"PRO11";1;1;98
1005;13298;3293;"2022-10-05";"PRO11";1;2;175
949;13149;3144;"2022-10-05";"PRO11";1;4;312
755;12588;2583;"2022-10-05";"PRO11";1;1;86
542;11939;1934;"2022-10-05";"PRO11";1;2;119
499;11803;1798;"2022-10-05";"PRO11";1;2;154
169;10756;751;"2022-10-05";"PRO11";1;1;88
94;10502;497;"2022-10-05";"PRO11";1;3;198
7158;15227;5222;"2022-10-05";"PRO14";1;43;430
7054;15120;5115;"2022-10-05";"PRO14";1;28;280
6993;15058;5053;"2022-10-05";"PRO14";1;21;210
6674;14734;4729;"2022-10-05";"PRO14";1;19;190
6435;14492;4487;"2022-10-05";"PRO14";1;33;330
6431;14488;4483;"2022-10-05";"PRO14";1;18;175
6346;14399;4394;"2022-10-05";"PRO14";1;8;80
6267;14317;4312;"2022-10-05";"PRO14";1;1;10
6258;14308;4303;"2022-10-05";"PRO14";1;1;10
6055;14101;4096;"2022-10-05";"PRO14";1;26;260
5728;13762;3757;"2022-10-05";"PRO14";1;3;30
5495;13525;3520;"2022-10-05";"PRO14";1;2;20
5389;13419;3414;"2022-10-05";"PRO14";1;23;230
5353;13383;3378;"2022-10-05";"PRO14";1;3;30
5318;13348;3343;"2022-10-05";"PRO14";1;1;10
5269;13298;3293;"2022-10-05";"PRO14";1;59;590
5221;13248;3243;"2022-10-05";"PRO14";1;18;180
5124;13149;3144;"2022-10-05";"PRO14";1;8;80
4647;12664;2659;"2022-10-05";"PRO14";1;7;70
4641;12658;2653;"2022-10-05";"PRO14";1;7;70
4574;12588;2583;"2022-10-05";"PRO14";1;5;50
4401;12410;2405;"2022-10-05";"PRO14";1;15;150
4321;12328;2323;"2022-10-05";"PRO14";1;12;120
4302;12309;2304;"2022-10-05";"PRO14";1;17;170
3946;11939;1934;"2022-10-05";"PRO14";1;9;90
3888;11877;1872;"2022-10-05";"PRO14";1;2;20
3816;11803;1798;"2022-10-05";"PRO14";1;2;20
3712;11697;1692;"2022-10-05";"PRO14";1;19;190
3623;11607;1602;"2022-10-05";"PRO14";1;12;120
3500;11482;1477;"2022-10-05";"PRO14";1;26;260
3293;11269;1264;"2022-10-05";"PRO14";1;8;80
3144;11120;1115;"2022-10-05";"PRO14";1;22;220
3083;11059;1054;"2022-10-05";"PRO14";1;17;170
3081;11057;1052;"2022-10-05";"PRO14";1;7;67
3018;10993;988;"2022-10-05";"PRO14";1;22;220
2975;10950;945;"2022-10-05";"PRO14";1;3;30
2882;10857;852;"2022-10-05";"PRO14";1;3;30
2782;10756;751;"2022-10-05";"PRO14";1;4;40
2598;10566;561;"2022-10-05";"PRO14";1;10;100
2535;10502;497;"2022-10-05";"PRO14";1;10;100
2492;10458;453;"2022-10-05";"PRO14";1;2;20
2084;14897;4892;"2022-10-06";"PRO12";1;1;120
2059;14664;4659;"2022-10-06";"PRO12";1;1;120
2018;14249;4244;"2022-10-06";"PRO12";5;1;120
1953;13624;3619;"2022-10-06";"PRO12";1;1;120
1932;13467;3462;"2022-10-06";"PRO12";3;1;120
2382;14664;4659;"2022-10-06";"PRO13";1;1;150
2285;12843;2838;"2022-10-06";"PRO13";1;1;150
2272;12679;2674;"2022-10-06";"PRO13";1;1;150
2241;12189;2184;"2022-10-06";"PRO13";1;1;150
8616;14839;4834;"2022-10-06";"PRO15";1;1;200
8591;14750;4745;"2022-10-06";"PRO15";1;1;200
8562;14664;4659;"2022-10-06";"PRO15";1;1;200
8398;14077;4072;"2022-10-06";"PRO15";1;1;200
8150;13277;3272;"2022-10-06";"PRO15";1;1;200
8040;12843;2838;"2022-10-06";"PRO15";1;1;200
7982;12679;2674;"2022-10-06";"PRO15";1;1;200
7976;12643;2638;"2022-10-06";"PRO15";1;1;200
7901;12377;2372;"2022-10-06";"PRO15";1;1;200
7863;12227;2222;"2022-10-06";"PRO15";1;1;200
7851;12189;2184;"2022-10-06";"PRO15";1;1;200
7731;11794;1789;"2022-10-06";"PRO15";1;1;200
7726;11782;1777;"2022-10-06";"PRO15";1;1;200
7706;11701;1696;"2022-10-06";"PRO15";1;1;200
7687;11649;1644;"2022-10-06";"PRO15";1;1;200
7619;11421;1416;"2022-10-06";"PRO15";1;1;200
11623;15149;5144;"2022-10-06";"PRO16";1;1;180
11499;14950;4945;"2022-10-06";"PRO16";1;1;180
11465;14897;4892;"2022-10-06";"PRO16";1;1;180
11325;14664;4659;"2022-10-06";"PRO16";1;1;180
11321;14654;4649;"2022-10-06";"PRO16";1;1;180
11302;14621;4616;"2022-10-06";"PRO16";1;1;180
11292;14601;4596;"2022-10-06";"PRO16";1;1;180
11059;14200;4195;"2022-10-06";"PRO16";1;1;180
10824;13775;3770;"2022-10-06";"PRO16";1;1;180
10736;13624;3619;"2022-10-06";"PRO16";1;1;180
10662;13480;3475;"2022-10-06";"PRO16";1;1;180
10438;13135;3130;"2022-10-06";"PRO16";1;1;180
10258;12843;2838;"2022-10-06";"PRO16";1;1;180
10168;12687;2682;"2022-10-06";"PRO16";1;1;180
10162;12679;2674;"2022-10-06";"PRO16";1;1;180
10142;12643;2638;"2022-10-06";"PRO16";1;1;180
10039;12463;2458;"2022-10-06";"PRO16";1;1;180
9992;12377;2372;"2022-10-06";"PRO16";1;1;180
9989;12372;2367;"2022-10-06";"PRO16";1;1;180
9966;12336;2331;"2022-10-06";"PRO16";1;1;180
9947;12305;2300;"2022-10-06";"PRO16";1;1;180
9875;12189;2184;"2022-10-06";"PRO16";1;1;180
9758;11989;1984;"2022-10-06";"PRO16";1;1;180
9702;11892;1887;"2022-10-06";"PRO16";1;1;180
9694;11882;1877;"2022-10-06";"PRO16";1;1;180
9632;11782;1777;"2022-10-06";"PRO16";1;1;180
9595;11725;1720;"2022-10-06";"PRO16";1;1;180
9555;11649;1644;"2022-10-06";"PRO16";1;1;180
9529;11605;1600;"2022-10-06";"PRO16";1;1;180
9415;11421;1416;"2022-10-06";"PRO16";1;1;180
9265;11159;1154;"2022-10-06";"PRO16";1;1;180
9169;11000;995;"2022-10-06";"PRO16";1;1;180
8977;10702;697;"2022-10-06";"PRO16";1;1;180
12227;14839;4834;"2022-10-06";"PRO17";1;1;300
12037;12843;2838;"2022-10-06";"PRO17";5;1;300
12017;12676;2671;"2022-10-06";"PRO17";1;1;300
11967;12189;2184;"2022-10-06";"PRO17";5;1;300
11946;11989;1984;"2022-10-06";"PRO17";1;1;300
1384;14621;4616;"2022-10-06";"PRO11";1;3;248
1069;13480;3475;"2022-10-06";"PRO11";5;1;87
1063;13467;3462;"2022-10-06";"PRO11";5;2;170
943;13135;3130;"2022-10-06";"PRO11";4;2;165
914;13050;3045;"2022-10-06";"PRO11";4;3;226
840;12843;2838;"2022-10-06";"PRO11";1;6;422
789;12687;2682;"2022-10-06";"PRO11";1;1;90
777;12643;2638;"2022-10-06";"PRO11";1;2;150
661;12305;2300;"2022-10-06";"PRO11";1;3;241
632;12227;2222;"2022-10-06";"PRO11";1;5;352
624;12189;2184;"2022-10-06";"PRO11";1;8;567
494;11782;1777;"2022-10-06";"PRO11";1;2;178
475;11725;1720;"2022-10-06";"PRO11";1;2;120
467;11701;1696;"2022-10-06";"PRO11";1;4;337
455;11679;1674;"2022-10-06";"PRO11";1;2;145
263;11051;1046;"2022-10-06";"PRO11";3;2;131
7083;15149;5144;"2022-10-06";"PRO14";1;10;100
6885;14950;4945;"2022-10-06";"PRO14";1;15;150
6833;14897;4892;"2022-10-06";"PRO14";1;32;320
6776;14839;4834;"2022-10-06";"PRO14";1;36;360
6689;14750;4745;"2022-10-06";"PRO14";3;34;340
6606;14664;4659;"2022-10-06";"PRO14";2;3;30
6596;14654;4649;"2022-10-06";"PRO14";2;16;160
6563;14621;4616;"2022-10-06";"PRO14";1;4;40
6543;14601;4596;"2022-10-06";"PRO14";1;5;50
6537;14595;4590;"2022-10-06";"PRO14";1;22;220
6377;14430;4425;"2022-10-06";"PRO14";1;8;80
6202;14249;4244;"2022-10-06";"PRO14";4;20;200
6154;14200;4195;"2022-10-06";"PRO14";1;5;50
6079;14125;4120;"2022-10-06";"PRO14";1;20;200
6031;14077;4072;"2022-10-06";"PRO14";1;3;30
5923;13964;3959;"2022-10-06";"PRO14";1;6;60
5741;13775;3770;"2022-10-06";"PRO14";1;11;110
5593;13624;3619;"2022-10-06";"PRO14";1;3;30
5547;13578;3573;"2022-10-06";"PRO14";1;19;190
5450;13480;3475;"2022-10-06";"PRO14";1;22;220
5437;13467;3462;"2022-10-06";"PRO14";1;29;290
5248;13277;3272;"2022-10-06";"PRO14";1;23;230
5110;13135;3130;"2022-10-06";"PRO14";1;26;260
5026;13050;3045;"2022-10-06";"PRO14";1;11;110
4824;12843;2838;"2022-10-06";"PRO14";1;17;170
4669;12687;2682;"2022-10-06";"PRO14";1;2;20
4661;12679;2674;"2022-10-06";"PRO14";1;6;60
4658;12676;2671;"2022-10-06";"PRO14";1;44;440
4626;12643;2638;"2022-10-06";"PRO14";1;17;170
4451;12463;2458;"2022-10-06";"PRO14";1;4;40
4368;12377;2372;"2022-10-06";"PRO14";1;5;50
4364;12372;2367;"2022-10-06";"PRO14";1;21;210
4329;12336;2331;"2022-10-06";"PRO14";1;30;300
4298;12305;2300;"2022-10-06";"PRO14";1;20;200
4221;12227;2222;"2022-10-06";"PRO14";1;27;270
4186;12189;2184;"2022-10-06";"PRO14";1;7;70
3993;11989;1984;"2022-10-06";"PRO14";1;2;20
3892;11882;1877;"2022-10-06";"PRO14";1;1;10
3807;11794;1789;"2022-10-06";"PRO14";1;7;70
3796;11782;1777;"2022-10-06";"PRO14";1;18;180
3739;11725;1720;"2022-10-06";"PRO14";1;3;30
3716;11701;1696;"2022-10-06";"PRO14";1;17;170
3694;11679;1674;"2022-10-06";"PRO14";1;4;40
3664;11649;1644;"2022-10-06";"PRO14";1;26;260
3621;11605;1600;"2022-10-06";"PRO14";1;31;310
3618;11602;1597;"2022-10-06";"PRO14";1;4;40
3601;11585;1580;"2022-10-06";"PRO14";1;5;50
3440;11421;1416;"2022-10-06";"PRO14";1;10;100
3366;11343;1338;"2022-10-06";"PRO14";1;18;180
3183;11159;1154;"2022-10-06";"PRO14";1;19;190
3075;11051;1046;"2022-10-06";"PRO14";1;15;150
3024;11000;995;"2022-10-06";"PRO14";1;5;50
2728;10702;697;"2022-10-06";"PRO14";1;75;750
2696;10669;664;"2022-10-06";"PRO14";1;8;75
2509;10476;471;"2022-10-06";"PRO14";1;3;30
1916;13302;3297;"2022-10-07";"PRO12";1;1;120
1793;12045;2040;"2022-10-07";"PRO12";1;1;120
1754;11703;1698;"2022-10-07";"PRO12";1;1;120
1618;10456;451;"2022-10-07";"PRO12";1;1;120
2134;10456;451;"2022-10-07";"PRO13";1;1;150
8756;15303;5298;"2022-10-07";"PRO15";1;1;200
8729;15215;5210;"2022-10-07";"PRO15";1;1;200
8635;14887;4882;"2022-10-07";"PRO15";1;1;200
8514;14491;4486;"2022-10-07";"PRO15";1;1;200
8389;14047;4042;"2022-10-07";"PRO15";1;1;200
8219;13493;3488;"2022-10-07";"PRO15";1;1;200
8202;13431;3426;"2022-10-07";"PRO15";1;1;200
8176;13365;3360;"2022-10-07";"PRO15";1;1;200
8166;13337;3332;"2022-10-07";"PRO15";1;1;200
8065;12921;2916;"2022-10-07";"PRO15";1;1;200
8031;12820;2815;"2022-10-07";"PRO15";1;1;200
7876;12274;2269;"2022-10-07";"PRO15";1;1;200
7752;11870;1865;"2022-10-07";"PRO15";1;1;200
7705;11698;1693;"2022-10-07";"PRO15";1;1;200
7434;10780;775;"2022-10-07";"PRO15";1;1;200
7400;10652;647;"2022-10-07";"PRO15";1;1;200
7383;10601;596;"2022-10-07";"PRO15";1;1;200
11742;15335;5330;"2022-10-07";"PRO16";1;1;180
11720;15303;5298;"2022-10-07";"PRO16";1;1;180
11654;15203;5198;"2022-10-07";"PRO16";1;1;180
11642;15180;5175;"2022-10-07";"PRO16";1;1;180
11627;15159;5154;"2022-10-07";"PRO16";1;1;180
11593;15103;5098;"2022-10-07";"PRO16";1;1;180
11458;14887;4882;"2022-10-07";"PRO16";1;1;180
11307;14634;4629;"2022-10-07";"PRO16";1;1;180
11275;14568;4563;"2022-10-07";"PRO16";1;1;180
11230;14491;4486;"2022-10-07";"PRO16";1;1;180
11025;14151;4146;"2022-10-07";"PRO16";1;1;180
10871;13856;3851;"2022-10-07";"PRO16";1;1;180
10829;13783;3778;"2022-10-07";"PRO16";1;1;180
10742;13635;3630;"2022-10-07";"PRO16";1;1;180
10574;13337;3332;"2022-10-07";"PRO16";1;1;180
10547;13302;3297;"2022-10-07";"PRO16";1;1;180
10421;13106;3101;"2022-10-07";"PRO16";1;1;180
10393;13066;3061;"2022-10-07";"PRO16";1;1;180
10307;12921;2916;"2022-10-07";"PRO16";1;1;180
10283;12876;2871;"2022-10-07";"PRO16";1;1;180
10058;12497;2492;"2022-10-07";"PRO16";1;1;180
10023;12436;2431;"2022-10-07";"PRO16";1;1;180
9928;12274;2269;"2022-10-07";"PRO16";1;1;180
9792;12045;2040;"2022-10-07";"PRO16";1;1;180
9626;11774;1769;"2022-10-07";"PRO16";1;1;180
9582;11698;1693;"2022-10-07";"PRO16";1;1;180
9571;11675;1670;"2022-10-07";"PRO16";1;1;180
9510;11576;1571;"2022-10-07";"PRO16";1;1;180
9503;11567;1562;"2022-10-07";"PRO16";1;1;180
9385;11369;1364;"2022-10-07";"PRO16";1;1;180
9340;11290;1285;"2022-10-07";"PRO16";1;1;180
9291;11201;1196;"2022-10-07";"PRO16";1;1;180
9225;11096;1091;"2022-10-07";"PRO16";1;1;180
9109;10904;899;"2022-10-07";"PRO16";1;1;180
9027;10780;775;"2022-10-07";"PRO16";1;1;180
8923;10601;596;"2022-10-07";"PRO16";1;1;180
8919;10597;592;"2022-10-07";"PRO16";1;1;180
8828;10456;451;"2022-10-07";"PRO16";1;1;180
12199;14568;4563;"2022-10-07";"PRO17";1;1;300
12132;13856;3851;"2022-10-07";"PRO17";1;1;300
12128;13783;3778;"2022-10-07";"PRO17";1;1;300
11976;12270;2265;"2022-10-07";"PRO17";1;1;300
11906;11576;1571;"2022-10-07";"PRO17";1;1;300
11812;10703;698;"2022-10-07";"PRO17";1;1;300
1577;15303;5298;"2022-10-07";"PRO11";1;2;119
1141;13783;3778;"2022-10-07";"PRO11";5;3;213
1051;13431;3426;"2022-10-07";"PRO11";1;1;102
1024;13365;3360;"2022-10-07";"PRO11";2;1;104
833;12820;2815;"2022-10-07";"PRO11";1;2;118
726;12497;2492;"2022-10-07";"PRO11";1;2;113
652;12274;2269;"2022-10-07";"PRO11";1;3;218
577;12045;2040;"2022-10-07";"PRO11";1;1;90
468;11703;1698;"2022-10-07";"PRO11";1;5;382
452;11675;1670;"2022-10-07";"PRO11";1;2;178
419;11567;1562;"2022-10-07";"PRO11";1;6;475
329;11290;1285;"2022-10-07";"PRO11";1;1;79
282;11096;1091;"2022-10-07";"PRO11";2;1;82
154;10703;698;"2022-10-07";"PRO11";3;8;617
118;10597;592;"2022-10-07";"PRO11";3;1;89
7264;15335;5330;"2022-10-07";"PRO14";1;14;140
7233;15303;5298;"2022-10-07";"PRO14";1;1;10
7147;15215;5210;"2022-10-07";"PRO14";1;14;140
7135;15203;5198;"2022-10-07";"PRO14";1;21;210
7113;15180;5175;"2022-10-07";"PRO14";1;25;250
7093;15159;5154;"2022-10-07";"PRO14";1;1;10
7037;15103;5098;"2022-10-07";"PRO14";1;20;200
6824;14887;4882;"2022-10-07";"PRO14";1;36;360
6576;14634;4629;"2022-10-07";"PRO14";1;8;80
6510;14568;4563;"2022-10-07";"PRO14";1;4;40
6487;14545;4540;"2022-10-07";"PRO14";1;16;160
6434;14491;4486;"2022-10-07";"PRO14";1;13;130
6105;14151;4146;"2022-10-07";"PRO14";1;10;100
6002;14047;4042;"2022-10-07";"PRO14";1;10;100
5888;13927;3922;"2022-10-07";"PRO14";1;11;110
5818;13856;3851;"2022-10-07";"PRO14";1;47;470
5749;13783;3778;"2022-10-07";"PRO14";1;41;410
5603;13635;3630;"2022-10-07";"PRO14";1;16;160
5463;13493;3488;"2022-10-07";"PRO14";1;4;40
5401;13431;3426;"2022-10-07";"PRO14";1;14;140
5335;13365;3360;"2022-10-07";"PRO14";1;4;40
5308;13337;3332;"2022-10-07";"PRO14";1;20;200
5273;13302;3297;"2022-10-07";"PRO14";1;28;280
5081;13106;3101;"2022-10-07";"PRO14";1;24;240
5042;13066;3061;"2022-10-07";"PRO14";1;6;60
4901;12921;2916;"2022-10-07";"PRO14";1;18;180
